x1,x2,x3,y
"2,523","-70,458","-11,353","72,579"
"-38,843","95,419","64,684","24,347"
"37,136","-45,805","-35,316","44,107"
"-33,212","-20,458","-53,532","-15,174"
"-25,548",6.9542,"12,647","-34,836"
"44,099","-70,458","-11,353","92,753"
"-37,088",1.9542,2.6468,"-20,605"
"12,871","-30,458","-73,532","-17,378"
"-40,546",5.9542,"10,647","41,407"
"35,196",5.9542,9.6468,"-4,436"
"-14,745",5.9542,9.6468,"23,131"
"-28,289","95,419","64,684","-82,629"
"45,269","-10,458","-33,532","-20,217"
"19,773",5.9542,9.6468,"18,074"
"-21,247",3.9542,6.6468,"10,878"
"34,621",3.9542,6.6468,"-92,907"
"17,562","-80,458","-12,353","13,308"
"-49,786",4.9542,8.6468,"-16,726"
"33,276","-10,046","-14,353","85,126"
"48,348",5.9542,9.6468,"-23,414"
"-29,721",4.9542,8.6468,"3,467"
"13,954","-10,458","-23,532","3,324"
"-47,309","-45,805","-13,532","-31,281"
"-35,812","-70,458","-11,353","-46,519"
"22,025",2.9542,4.6468,"15,777"
"45,216","-20,458","-53,532","13,003"
"-35,456",3.9542,7.6468,"-27,458"
"-48,988","95,419",1.6468,459
"-37,332","-10,046","-14,353","-47,261"
"-37,801","-11,046","-15,353","25,211"
"-43,027",3.9542,7.6468,"41,103"
"28,538","-45,805","-35,316","-38,143"
"3,665",4.9542,8.6468,"42,679"
"4,402","-30,458","-73,532","-20,017"
"-13,612","-90,458","-13,353","18,812"
"-26,202","-10,458","-33,532","4,837"
"41,522","95,419",1.6468,"22,819"
"43,602","-90,458","-13,353","-92,452"
"12,183",2.9542,4.6468,"-71,136"
"-44,568",7.9542,"13,647","14,605"
"23,692","95,419",1.6468,"70,955"
"-1,116","-50,458","-93,532","-28,729"
"1,024",7.9542,"13,647","30,548"
"-11,648",4.9542,8.6468,"-1,661"
"-41,329",6.9542,"11,647","17,686"
"-4,097","95,419","64,684","-40,299"
"46,252","-30,458","-73,532","-12,384"
"35,538",1.9542,2.6468,"26,678"
"40,185","-40,458","-83,532","1,478"
"23,491",1.9542,3.6468,"-31,242"
"29,505","-80,458","-12,353","43,293"
"-4,633",4.9542,8.6468,"-35,783"
"32,382","-10,046","-14,353","-45,187"
"-17,236",4.9542,8.6468,"13,675"
"42,393",1.9542,3.6468,"-33,474"
"-4,369","-20,458","-53,532","-4,217"
"-18,736",3.9542,7.6468,"-2,215"
"39,038","-10,458","-33,532","25,736"
"35,848","-40,458","-83,532","28,526"
"-42,409",3.9542,6.6468,"-16,809"
"-34,386","-60,458","-10,353","-73,168"
"-19,812",5.9542,9.6468,"-17,438"
76,"-45,805","-13,532","20,518"
"26,342","-45,805","-13,532","-18,893"
"-29,904","-30,458","-73,532","-39,275"
"-15,048",4.9542,8.6468,"16,924"
"-31,292",4.9542,8.6468,"36,173"
"-44,947","-20,458","-43,532","26,486"
"32,261",1.9542,2.6468,"-99,435"
"19,744",1.9542,3.6468,"36,037"
"49,612","95,419",1.6468,"28,799"
"54,985","95,419",1.6468,"31,769"
"-44,691",2.9542,5.6468,"-54,282"
"27,287","-11,046","-15,353","-40,314"
"31,153","-11,046","-15,353","35,732"
"23,051","-30,458","-73,532","13,247"
"17,476",1.9542,3.6468,"-49,388"
"48,526",1.9542,3.6468,"-48,609"
"-2,032","95,419","64,684","3,142"
"-14,297","-45,805","-13,532","34,161"
"27,204","-30,458","-73,532","-11,695"
"28,605",5.9542,"10,647","-42,698"
"-26,892",3.9542,6.6468,"-48,669"
"-21,649","-10,458","-23,532","-14,199"
"-20,668",1.9542,2.6468,"-41,037"
"-2,458",1.9542,3.6468,"-36,915"
"17,828",5.9542,9.6468,"39,166"
"12,478","-90,458","-13,353","46,393"
"-40,734",1.9542,2.6468,"14,057"
"38,235",6.9542,"12,647","13,314"
"-36,061","-40,458","-83,532","39,284"
"72,891","-60,458","-10,353","-28,419"
"46,167",4.9542,8.6468,"40,127"
"30,512","-20,458","-53,532","41,817"
"-14,747",2.9542,5.6468,"84,462"
"-11,965","-20,458","-53,532","37,339"
"-12,593","-45,805","-35,316","29,739"
"-30,989","-10,046","-14,353","-2,119"
"-19,334",2.9542,4.6468,"40,768"
"70,354",4.9542,8.6468,"-32,495"
"32,105","-80,458","-12,353","-27,581"
"39,781","-90,458","-13,353","73,209"
"-24,652",3.9542,6.6468,"23,771"
"-42,498","95,419",1.6468,"14,262"
"1,901","95,419",1.6468,"10,313"
"38,301","-80,458","-12,353","30,265"
"-24,728","95,419",1.6468,"-49,494"
"16,976","-30,458","-73,532","12,459"
"18,107","-30,458","-73,532","-17,786"
"2,347",1.9542,2.6468,"21,679"
"17,824",2.9542,4.6468,"-95,823"
"-3,929","-90,458","-13,353","-21,774"
"67,517","-45,805","-35,316","-42,215"
"-41,391","-80,458","-12,353","-24,416"
"34,029",1.9542,3.6468,"82,408"
"-46,318",2.9542,5.6468,"-68,866"
"19,998",5.9542,9.6468,"34,719"
"51,236","-80,458","-12,353","-39,746"
"-42,072",5.9542,9.6468,"17,361"
"-43,387",3.9542,6.6468,"-9,731"
"-42,787",7.9542,"14,647","42,567"
"14,883","-11,046","-15,353","47,283"
"-45,549","-10,458","-33,532","-46,641"
"-42,604","95,419",1.6468,"11,825"
"9,551","-45,805","-35,316","-19,768"
"48,753",7.9542,"14,647","-48,422"
"3,286","-40,458","-83,532","18,717"
"15,919",1.9542,2.6468,"40,591"
"15,922",4.9542,8.6468,"99,026"
"19,421","-11,046","-15,353","-2,974"
"-29,542","-60,458","-10,353","43,018"
"73,401","95,419","64,684","-41,742"
"34,547",7.9542,"13,647","-79,429"
"15,429","-45,805","-13,532","-43,097"
"12,728","-45,805","-35,316","-43,096"
"7,631","-10,458","-23,532","30,114"
"60,962","-60,458","-10,353","-30,431"
"-26,406","-90,458","-13,353","-42,061"
"-5,005","-45,805","-13,532","-92,568"
"-34,234","-80,458","-12,353","26,862"
"5,346","-30,458","-73,532","-41,966"
"20,897",5.9542,9.6468,"44,887"
"-46,444",2.9542,5.6468,"47,021"
"-27,976",6.9542,"12,647","-38,512"
"-1,643","-90,458","-13,353","28,753"
"34,736",6.9542,"12,647","-30,629"
"91,587","95,419","64,684","-16,714"
"26,914",6.9542,"11,647","-37,954"
"-30,707","-10,046","-14,353","-13,735"
"-27,956",2.9542,5.6468,"-16,864"
"40,774","-10,458","-23,532","-45,835"
"-42,577","-60,458","-10,353","40,196"
"-20,721","-60,458","-10,353","-18,743"
"25,758","-50,458","-93,532","-31,201"
"44,143","95,419",1.6468,"-43,375"
"77,035","-30,458","-73,532","-46,219"
"-19,723","-80,458","-12,353","-71,483"
"-41,852","-90,458","-13,353","-35,286"
"-39,036",7.9542,"14,647","-21,316"
"22,595",7.9542,"14,647","41,188"
"10,081",7.9542,"14,647",962
"-19,945","-30,458","-63,532","38,301"
"91,419","-45,805","-35,316","10,781"
"56,764","-70,458","-11,353","10,496"
"-12,395","-30,458","-63,532","-77,801"
"-70,843","-30,458","-73,532","-2,983"
"-46,869",1.9542,2.6468,"3,595"
"17,367","-30,458","-63,532","2,451"
"-42,654","-70,458","-11,353","-95,475"
"2,097","-30,458","-73,532","49,328"
"-43,514","95,419",1.6468,"-39,724"
"-49,274","-45,805","-35,316","-48,121"
"-13,045","-50,458","-93,532","-99,278"
"18,127","-70,458","-11,353","-16,201"
"39,129",4.9542,8.6468,"66,018"
"-46,251",6.9542,"12,647","48,673"
"-12,321",7.9542,"14,647","44,289"
"33,182","-10,458","-33,532","-22,703"
"-39,586","-11,046","-15,353","-42,792"
"1,461","-40,458","-83,532","16,546"
"-85,957","-80,458","-12,353","36,126"
-112,"-10,458","-23,532","-39,555"
"-18,517",2.9542,4.6468,"-74,184"
"-22,935","-50,458","-93,532","-45,636"
"32,249","-45,805","-13,532","41,979"
"40,299","-10,458","-23,532","48,046"
"25,592","95,419",1.6468,"79,335"
"-2,446",3.9542,7.6468,"-41,362"
"1,746",5.9542,9.6468,"35,576"
"-22,363","-10,458","-23,532","-13,603"
"15,345","-20,458","-53,532","-19,119"
"-81,042","-90,458","-13,353","83,274"
"92,014",6.9542,"11,647","-36,881"
"-37,832",5.9542,"10,647","-44,479"
"-10,886","-60,458","-10,353","-38,565"
"38,638","-60,458","-10,353","-14,431"
"29,254","-10,458","-33,532","25,262"
"-12,532",6.9542,"11,647","-15,962"
"-44,492",5.9542,"10,647","17,912"
"-23,082","-10,458","-23,532","-10,809"
"33,809","95,419",1.6468,"-36,672"
"17,261",2.9542,4.6468,"-33,893"
"-11,632","-11,046","-15,353","-95,974"
"39,516","-40,458","-83,532","-38,791"
"-33,263","-90,458","-13,353","12,517"
"19,276",2.9542,4.6468,"36,931"
"-26,434","-10,458","-33,532","28,926"
"30,115",3.9542,7.6468,"-1,269"
"44,787","-45,805","-13,532","27,796"
"-38,098",7.9542,"14,647","-26,253"
"14,281","-30,458","-63,532","44,889"
"4,289",3.9542,7.6468,"29,964"
"-4,998","-20,458","-53,532","49,337"
"29,805","-11,046","-15,353","35,423"
"19,184","-10,046","-14,353","40,887"
"3,377",4.9542,8.6468,"28,643"
"-20,089","95,419","64,684","-20,985"
"36,441","-11,046","-15,353","32,268"
-316,5.9542,"10,647","44,599"
"-30,819",2.9542,5.6468,"-39,291"
"23,903","-30,458","-63,532","26,044"
"49,027","-60,458","-10,353","-18,197"
"-21,435","-40,458","-83,532","29,945"
"41,813","-10,458","-23,532","39,666"
"47,662","-10,458","-33,532","36,898"
"20,947","-50,458","-93,532","-16,673"
"48,897",4.9542,8.6468,"39,168"
"-7,187","-30,458","-63,532","-49,652"
"40,528","-45,805","-13,532","30,014"
"23,042","-11,046","-15,353","35,563"
"28,322","-20,458","-53,532","-43,951"
"-23,927",1.9542,2.6468,"15,589"
"32,937","-30,458","-73,532","-26,611"
"40,031","-40,458","-83,532","-29,229"
"54,097",7.9542,"13,647","-27,747"
"27,026","-50,458","-93,532","-49,872"
"37,216","95,419",1.6468,"12,857"
"73,964","-10,458","-33,532","-16,464"
"49,893",1.9542,2.6468,"15,393"
"19,799","95,419",1.6468,"-14,101"
"33,676",7.9542,"14,647","-39,574"
"-46,569","-30,458","-73,532","-40,633"
"23,856",5.9542,"10,647","-48,434"
"-48,813","-50,458","-93,532","-28,793"
"-49,529","-10,458","-23,532","-48,654"
"74,367","-30,458","-63,532","36,358"
"-28,076","95,419",1.6468,"-20,712"
"-13,575",7.9542,"13,647","76,042"
"-50,005","-30,458","-63,532","74,755"
"3,017",6.9542,"11,647","99,324"
"-35,755","-45,805","-35,316","13,544"
"-32,438",2.9542,4.6468,"47,679"
"30,005","-10,458","-23,532","-13,732"
"-22,304","-30,458","-73,532","14,186"
"-30,714",6.9542,"12,647","-28,266"
"-22,773",5.9542,"10,647","23,129"
"-21,694",6.9542,"11,647","40,754"
"-10,693",4.9542,8.6468,"41,955"
"19,227","-40,458","-83,532","25,585"
"24,406","-11,046","-15,353","-35,233"
"41,263","-30,458","-73,532","60,352"
"-12,992","-70,458","-11,353","77,467"
"36,144","-60,458","-10,353","7,547"
"-31,478",4.9542,8.6468,"-30,621"
"-42,471",4.9542,8.6468,"18,294"
"-24,579",2.9542,5.6468,"-49,387"
"-26,404","-40,458","-83,532","36,009"
"23,648","-90,458","-13,353","-43,906"
"-39,913",1.9542,2.6468,"99,141"
"-49,324",4.9542,8.6468,"-22,545"
"59,303",2.9542,5.6468,693
"-19,025","95,419",1.6468,"-16,702"
"-43,518","-45,805","-35,316","-21,508"
"10,009","-40,458","-83,532","-22,238"
"-66,913","-45,805","-13,532","16,864"
"-47,645",5.9542,9.6468,"-31,469"
"-12,327","-20,458","-53,532","-3,165"
"-31,857",4.9542,8.6468,"22,845"
"4,583",7.9542,"13,647","-11,328"
"32,336","-45,805","-13,532","-33,846"
"38,513",3.9542,6.6468,"1,303"
"-25,497","-45,805","-35,316","29,046"
"-27,207","95,419",1.6468,"-48,646"
"-20,913",3.9542,7.6468,"17,201"
"15,722",5.9542,9.6468,"17,032"
29,5.9542,9.6468,"12,037"
"10,935",1.9542,2.6468,"4,616"
"23,803",6.9542,"11,647","-22,342"
"17,658","-80,458","-12,353","15,127"
"42,323",4.9542,8.6468,"-33,246"
"20,381","-11,046","-15,353","-4,228"
"2,331",3.9542,7.6468,"-59,973"
"-40,846","-60,458","-10,353","3,181"
"-18,281",6.9542,"12,647","20,553"
"28,961","-10,046","-14,353","38,462"
"48,952",1.9542,2.6468,"-2,711"
"3,381",7.9542,"14,647","21,907"
"19,376","-20,458","-43,532","-78,229"
"-4,303","95,419",1.6468,"49,235"
"12,778",3.9542,6.6468,"-4,629"
"-21,647","95,419",1.6468,"-27,381"
"-38,482",2.9542,4.6468,"-27,607"
"48,215",5.9542,"10,647","88,948"
"20,348",3.9542,7.6468,"-24,614"
"8,966","-20,458","-53,532","-28,222"
"21,979","-10,458","-33,532","42,198"
"-13,271","-10,458","-33,532","15,907"
"-27,101",3.9542,6.6468,"-35,077"
"82,218",7.9542,"14,647","-39,812"
"-13,529","-10,458","-33,532","-21,741"
-0.41,"-10,458","-33,532","-41,055"
"-32,198","-90,458","-13,353","-20,869"
-209,5.9542,9.6468,"-10,103"
"-40,662","-20,458","-43,532","-51,764"
"23,306","-70,458","-11,353","31,904"
138,5.9542,"10,647","18,267"
"-17,754","-30,458","-63,532","-42,832"
"-32,601",5.9542,9.6468,"-91,074"
"-46,607",3.9542,6.6468,"-22,449"
"40,175",2.9542,4.6468,"14,411"
"49,101",2.9542,5.6468,"46,563"
"39,644","-50,458","-93,532","4,898"
"-21,878","-45,805","-35,316","-41,842"
"69,328",2.9542,5.6468,"-32,926"
"27,499",1.9542,2.6468,"-42,986"
"20,102","95,419","64,684","-37,752"
"42,308",2.9542,5.6468,"17,841"
"10,533","-20,458","-53,532","40,759"
"24,959","-45,805","-13,532","-49,389"
"33,516","-60,458","-10,353","-17,327"
"-37,106",4.9542,8.6468,"-26,519"
"-27,572",6.9542,"11,647","32,922"
"-47,672","-60,458","-10,353","93,057"
204,"-10,458","-23,532","38,581"
"-40,416","-90,458","-13,353","25,552"
"-34,419","-20,458","-53,532","-28,686"
"22,764","-80,458","-12,353","37,462"
"-24,535","-30,458","-73,532","-40,049"
"1,569",2.9542,4.6468,"-10,135"
"-30,719","-70,458","-11,353","13,623"
"-48,746",4.9542,8.6468,"-22,188"
"25,005",2.9542,4.6468,"18,838"
"-34,112",7.9542,"14,647","-31,012"
"14,099",1.9542,2.6468,"28,531"
"-49,581",3.9542,7.6468,"43,464"
"42,415",7.9542,"14,647","91,882"
"47,375","-10,046","-14,353","20,154"
"-16,239",6.9542,"11,647","-10,939"
"-15,744","95,419",1.6468,"-3,651"
"20,501","95,419",1.6468,"-42,192"
"41,623",1.9542,2.6468,"-10,759"
"68,258",7.9542,"14,647","-10,938"
"30,303",3.9542,7.6468,"14,944"
"78,445",2.9542,4.6468,"79,599"
"32,998","-20,458","-43,532","31,106"
"34,966","-11,046","-15,353","45,905"
"-35,092",1.9542,2.6468,"53,079"
"-7,986","-80,458","-12,353","23,373"
"-15,444","-30,458","-63,532","37,087"
"-23,159",7.9542,"14,647","30,319"
"-28,025",7.9542,"14,647","-19,672"
"23,293",1.9542,3.6468,"-12,287"
"82,941","-80,458","-12,353","16,599"
"-4,181",6.9542,"12,647","39,648"
"-31,389","-10,046","-14,353","41,418"
"34,063","-30,458","-73,532","-27,442"
"42,212","-30,458","-73,532","10,039"
"-48,856","-30,458","-73,532","-3,824"
"-42,557",6.9542,"11,647","-43,619"
"16,812","-10,458","-33,532","30,596"
"-14,828",1.9542,2.6468,"5,055"
"-37,432","-10,458","-23,532","-19,646"
"-28,494",1.9542,3.6468,"-67,832"
"43,515","-80,458","-12,353","5,667"
"26,175","-11,046","-15,353","33,103"
"42,001","-10,458","-33,532","-17,924"
221,"-20,458","-53,532","49,654"
"41,034","95,419","64,684","31,803"
"33,664","-45,805","-35,316","-23,971"
"16,757","-10,458","-33,532","-34,304"
"36,624",4.9542,8.6468,"41,992"
"3,284",5.9542,9.6468,"-1,774"
"-65,481","-70,458","-11,353","3,792"
"-1,628","-11,046","-15,353","92,196"
"38,899","-10,458","-33,532","-24,672"
"-10,659","-11,046","-15,353","46,861"
"-42,551",7.9542,"13,647","-3,312"
"3,918","-30,458","-63,532","-21,279"
"26,172","-40,458","-83,532","11,054"
"-13,256","-10,458","-23,532","18,616"
"37,272","95,419",1.6468,"3,381"
"-36,232",6.9542,"11,647","-46,552"
"76,794",7.9542,"14,647","-31,156"
"-10,018","-10,458","-23,532","14,875"
"-22,825","95,419","64,684","-40,321"
"89,505","-20,458","-43,532","50,207"
"96,609",7.9542,"14,647","-1,971"
"-59,193","-11,046","-15,353","25,328"
"34,059",5.9542,"10,647","10,995"
"-36,456",3.9542,6.6468,"-28,776"
-341,"-30,458","-73,532","-45,695"
"10,203",7.9542,"14,647","-22,096"
"-29,922",7.9542,"13,647","31,654"
"16,659",1.9542,2.6468,"1,851"
"26,368","-50,458","-93,532","-43,754"
"-45,742",2.9542,5.6468,"13,431"
"-21,604","-10,046","-14,353","40,459"
"-93,109","-11,046","-15,353","-36,379"
"73,153",6.9542,"11,647","10,647"
"-41,872","-45,805","-13,532","59,119"
"-70,565","95,419",1.6468,"-13,769"
"30,008","95,419","64,684","-12,562"
"-57,281",6.9542,"12,647","-31,364"
"24,429",4.9542,8.6468,"46,569"
477,"-20,458","-53,532","-27,371"
"-38,765","-30,458","-63,532","93,851"
"38,297",4.9542,8.6468,"-24,287"
"-35,841","95,419",1.6468,"-36,278"
"-61,964",2.9542,5.6468,"-29,467"
"35,043","-10,458","-23,532","12,606"
"24,258",4.9542,8.6468,"-36,361"
"-40,171","-11,046","-15,353",179
"-13,647","-20,458","-43,532","-12,064"
"3,075","-10,458","-33,532","43,441"
"46,428",6.9542,"11,647","31,923"
"45,506",2.9542,4.6468,"2,125"
"73,767",7.9542,"13,647","-18,326"
"32,653",5.9542,9.6468,"3,246"
"37,096",4.9542,8.6468,"49,234"
"23,995",2.9542,4.6468,"41,012"
"-31,797",3.9542,6.6468,"2,443"
"15,802",6.9542,"11,647","48,663"
"-39,826",7.9542,"13,647","17,763"
"26,786",1.9542,2.6468,"27,864"
"22,941","-20,458","-43,532","50,525"
"-23,302",5.9542,"10,647","35,928"
"15,602","-20,458","-43,532","36,063"
"-10,206",2.9542,4.6468,"-61,928"
"20,887",3.9542,6.6468,"-21,735"
"-14,588","-30,458","-63,532","48,726"
"-44,898","-40,458","-83,532","-31,831"
"-32,225","-45,805","-13,532","20,804"
"30,844","-10,046","-14,353","34,154"
"44,362","-10,458","-23,532","-44,458"
"-62,406","-45,805","-35,316","23,611"
"75,785","-60,458","-10,353","17,758"
"-37,958",1.9542,2.6468,"13,637"
"79,426","-80,458","-12,353","-3,152"
"-25,913",1.9542,3.6468,"23,244"
"29,435",4.9542,8.6468,"18,128"
"-57,375","-90,458","-13,353","44,317"
"45,682","-10,458","-23,532","-37,524"
398,2.9542,4.6468,"-74,063"
"-41,371","-30,458","-73,532","-17,287"
"56,445",3.9542,6.6468,"-11,963"
"-47,326",1.9542,3.6468,"-7,203"
"41,959",4.9542,8.6468,"49,361"
"46,352","-50,458","-93,532","-46,262"
"-71,786",2.9542,4.6468,"13,554"
"29,317",7.9542,"14,647","14,791"
"46,313",7.9542,"14,647","39,568"
"-94,245","95,419",1.6468,"86,703"
"-36,826",1.9542,2.6468,"23,978"
"-1,023",7.9542,"13,647","-18,008"
"-45,721","-30,458","-63,532","26,488"
-405,"-40,458","-83,532","-36,127"
"-29,308",1.9542,3.6468,"28,334"
"-48,269","-60,458","-10,353","-18,808"
"1,918",6.9542,"12,647","13,241"
"-79,384",3.9542,6.6468,"23,181"
"36,882",7.9542,"14,647","-28,998"
"-33,972",5.9542,"10,647","47,608"
"-49,041",1.9542,3.6468,"-40,845"
"-4,301","-10,458","-23,532","-31,776"
"-48,988",4.9542,8.6468,"38,522"
"-13,878","-90,458","-13,353","21,996"
"-93,222","-30,458","-63,532","41,728"
"15,758",5.9542,9.6468,"-22,658"
-485,"95,419",1.6468,"22,424"
"11,581",5.9542,9.6468,"49,996"
"-32,508",6.9542,"11,647","17,307"
"-43,346","-45,805","-35,316","13,523"
"-48,594",6.9542,"12,647","-26,728"
"30,561",1.9542,2.6468,"93,262"
"81,137","-10,046","-14,353","1,825"
"-41,936","-10,458","-33,532","54,694"
"38,193","-45,805","-13,532","15,141"
"-36,905","-60,458","-10,353","-42,548"
"93,063","95,419","64,684","-15,986"
"-22,085",1.9542,3.6468,"-34,483"
"27,537",6.9542,"11,647","-37,515"
"3,953",7.9542,"13,647","-44,093"
"83,108","-45,805","-35,316","-48,039"
"37,664",2.9542,5.6468,"22,571"
"-46,154",2.9542,4.6468,"-37,758"
"36,819","-45,805","-35,316","39,671"
"-38,873",2.9542,5.6468,"-33,913"
"-47,411","-30,458","-63,532","-28,305"
"48,492",4.9542,8.6468,"11,667"
197,"-80,458","-12,353","-19,976"
"1,298",7.9542,"13,647","-41,141"
"-14,776",7.9542,"14,647","-39,168"
"87,451",2.9542,4.6468,"26,033"
"41,768","-90,458","-13,353","-22,509"
"14,114",4.9542,8.6468,"-2,346"
"-16,868","-70,458","-11,353","-22,193"
"-28,489",5.9542,9.6468,"13,885"
"17,823",4.9542,8.6468,"26,068"
"24,027",1.9542,2.6468,"-37,365"
"37,255",5.9542,"10,647","-65,733"
"-46,485","-30,458","-73,532","16,341"
"27,073","-50,458","-93,532","-44,599"
"18,875",6.9542,"11,647","-16,522"
"-40,938","95,419",1.6468,"-41,983"
"-31,893","-20,458","-53,532","-22,214"
"11,811","-10,458","-23,532","48,735"
"33,942","-40,458","-83,532","29,684"
"-44,756","-45,805","-13,532","-55,393"
"29,979",5.9542,9.6468,"28,211"
"39,018",3.9542,7.6468,"-26,242"
"28,481",5.9542,"10,647","-29,129"
"49,756","-50,458","-93,532","-89,514"
"24,242","-11,046","-15,353","75,741"
"-46,543","-30,458","-63,532","10,563"
"49,445",7.9542,"13,647","-19,296"
"32,167","95,419","64,684","43,355"
"-10,259",7.9542,"14,647","-46,499"
"49,302","-80,458","-12,353","32,225"
"-25,145","-80,458","-12,353","-37,896"
"-50,414","95,419","64,684","-93,236"
"-40,936","-30,458","-63,532","13,088"
"-38,818","-45,805","-35,316","-10,133"
"20,713",6.9542,"12,647","-49,242"
"-38,851","-20,458","-43,532","-44,051"
"-26,302","-11,046","-15,353","17,497"
"-4,909",7.9542,"13,647","-23,542"
"-35,611",3.9542,6.6468,"-18,873"
"-66,572",2.9542,4.6468,"-86,867"
"-4,813","-40,458","-83,532","38,019"
"4,332","-60,458","-10,353","51,587"
"2,897",7.9542,"14,647","38,057"
"-32,587","-10,458","-33,532","47,847"
"91,141","-70,458","-11,353","-12,607"
"-23,712","-20,458","-43,532","35,332"
"-24,977","-80,458","-12,353","-10,581"
"-4,861","-80,458","-12,353","-11,798"
"27,695",3.9542,7.6468,"-33,922"
"-44,045",5.9542,9.6468,"-4,244"
"-32,758","-11,046","-15,353","21,299"
"-94,397","-45,805","-35,316","50,004"
"-88,116","-70,458","-11,353","-40,415"
"77,515","-80,458","-12,353","18,624"
"-15,529",7.9542,"13,647","38,644"
"31,328","-10,458","-33,532","1,308"
"-47,519","-70,458","-11,353","-36,382"
"37,642",5.9542,"10,647","21,284"
"29,927","-10,046","-14,353","47,699"
"-96,174","-30,458","-63,532","-3,241"
"-48,534",6.9542,"12,647","-94,289"
"-30,118","95,419",1.6468,"12,716"
"33,615",7.9542,"13,647","-11,861"
"-63,293","-30,458","-63,532","-19,743"
"1,771","-45,805","-13,532","33,045"
"14,793",4.9542,8.6468,"-74,227"
"45,117","-20,458","-53,532","37,072"
"-38,987",6.9542,"11,647","-4,568"
"24,765","-45,805","-13,532","3,041"
"4,438","-40,458","-83,532","-44,254"
"-19,326","-10,458","-33,532","12,737"
"74,532","-20,458","-43,532","-37,209"
"-21,705","-50,458","-93,532","-11,284"
"-42,492",4.9542,8.6468,"2,423"
"-21,925","-70,458","-11,353","-47,901"
"-20,446",3.9542,7.6468,"21,917"
"-41,187","-45,805","-35,316","-26,111"
"-32,755",3.9542,6.6468,"-26,338"
"-12,792",2.9542,5.6468,"-48,212"
"-12,588",4.9542,8.6468,"-18,402"
"70,592",1.9542,2.6468,"10,808"
"-37,414",2.9542,4.6468,"-28,994"
"33,354","-60,458","-10,353","-40,672"
"1,756",5.9542,9.6468,"-43,783"
"26,124",7.9542,"13,647","-12,494"
"39,588",1.9542,2.6468,"-19,534"
